,date,year,quarter,month,month_name_fi,week,iso_week,day,year_month,weekday,weekday_name,karkausvuosi,no_days_month,fixed_nat_holidays_fin,midsummer_eve,midsummer,sundays_in_month,sat_in_month,weekend_days_in_month,a,b,c,d,e,f,g,easter_day,good_friday,second_e_day,ascension_day,arkipyha,arkipaiva,bankholidays_in_month,workdays_month,first_day_month,last_day_month
4164,2025-05-27,2025,2,5,Toukokuu,22,22,27,2025-5,3,Tuesday,False,31,0,0,0,4,5,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4165,2025-05-28,2025,2,5,Toukokuu,22,22,28,2025-5,4,Wednesday,False,31,0,0,0,4,5,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4166,2025-05-29,2025,2,5,Toukokuu,22,22,29,2025-5,5,Thursday,False,31,0,0,0,4,5,9,11,1,2,23,6,24,5,0,0,0,1,1,0,2,20,F,F
4167,2025-05-30,2025,2,5,Toukokuu,22,22,30,2025-5,6,Friday,False,31,0,0,0,4,5,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4168,2025-05-31,2025,2,5,Toukokuu,22,22,31,2025-5,7,Saturday,False,31,0,0,0,4,5,9,11,1,2,23,6,24,5,0,0,0,0,0,0,2,20,F,T
4169,2025-06-01,2025,2,6,Kesäkuu,22,22,1,2025-6,1,Sunday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,0,2,20,T,F
4170,2025-06-02,2025,2,6,Kesäkuu,23,23,2,2025-6,2,Monday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4171,2025-06-03,2025,2,6,Kesäkuu,23,23,3,2025-6,3,Tuesday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4172,2025-06-04,2025,2,6,Kesäkuu,23,23,4,2025-6,4,Wednesday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4173,2025-06-05,2025,2,6,Kesäkuu,23,23,5,2025-6,5,Thursday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4174,2025-06-06,2025,2,6,Kesäkuu,23,23,6,2025-6,6,Friday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4175,2025-06-07,2025,2,6,Kesäkuu,23,23,7,2025-6,7,Saturday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,0,2,20,F,F
4176,2025-06-08,2025,2,6,Kesäkuu,23,23,8,2025-6,1,Sunday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,0,2,20,F,F
4177,2025-06-09,2025,2,6,Kesäkuu,24,24,9,2025-6,2,Monday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4178,2025-06-10,2025,2,6,Kesäkuu,24,24,10,2025-6,3,Tuesday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4179,2025-06-11,2025,2,6,Kesäkuu,24,24,11,2025-6,4,Wednesday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4180,2025-06-12,2025,2,6,Kesäkuu,24,24,12,2025-6,5,Thursday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4181,2025-06-13,2025,2,6,Kesäkuu,24,24,13,2025-6,6,Friday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4182,2025-06-14,2025,2,6,Kesäkuu,24,24,14,2025-6,7,Saturday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,0,2,20,F,F
4183,2025-06-15,2025,2,6,Kesäkuu,24,24,15,2025-6,1,Sunday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,0,2,20,F,F
4184,2025-06-16,2025,2,6,Kesäkuu,25,25,16,2025-6,2,Monday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4185,2025-06-17,2025,2,6,Kesäkuu,25,25,17,2025-6,3,Tuesday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4186,2025-06-18,2025,2,6,Kesäkuu,25,25,18,2025-6,4,Wednesday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4187,2025-06-19,2025,2,6,Kesäkuu,25,25,19,2025-6,5,Thursday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4188,2025-06-20,2025,2,6,Kesäkuu,25,25,20,2025-6,6,Friday,False,30,0,1,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,1,0,2,20,F,F
4189,2025-06-21,2025,2,6,Kesäkuu,25,25,21,2025-6,7,Saturday,False,30,0,0,1,5,4,9,11,1,2,23,6,24,5,0,0,0,0,1,0,2,20,F,F
4190,2025-06-22,2025,2,6,Kesäkuu,25,25,22,2025-6,1,Sunday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,0,2,20,F,F
4191,2025-06-23,2025,2,6,Kesäkuu,26,26,23,2025-6,2,Monday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4192,2025-06-24,2025,2,6,Kesäkuu,26,26,24,2025-6,3,Tuesday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4193,2025-06-25,2025,2,6,Kesäkuu,26,26,25,2025-6,4,Wednesday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4194,2025-06-26,2025,2,6,Kesäkuu,26,26,26,2025-6,5,Thursday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4195,2025-06-27,2025,2,6,Kesäkuu,26,26,27,2025-6,6,Friday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,F
4196,2025-06-28,2025,2,6,Kesäkuu,26,26,28,2025-6,7,Saturday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,0,2,20,F,F
4197,2025-06-29,2025,2,6,Kesäkuu,26,26,29,2025-6,1,Sunday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,0,2,20,F,F
4198,2025-06-30,2025,2,6,Kesäkuu,27,27,30,2025-6,2,Monday,False,30,0,0,0,5,4,9,11,1,2,23,6,24,5,0,0,0,0,0,1,2,20,F,T
4199,2025-07-01,2025,3,7,Heinäkuu,27,27,1,2025-7,3,Tuesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,T,F
4200,2025-07-02,2025,3,7,Heinäkuu,27,27,2,2025-7,4,Wednesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4201,2025-07-03,2025,3,7,Heinäkuu,27,27,3,2025-7,5,Thursday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4202,2025-07-04,2025,3,7,Heinäkuu,27,27,4,2025-7,6,Friday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4203,2025-07-05,2025,3,7,Heinäkuu,27,27,5,2025-7,7,Saturday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,23,F,F
4204,2025-07-06,2025,3,7,Heinäkuu,27,27,6,2025-7,1,Sunday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,23,F,F
4205,2025-07-07,2025,3,7,Heinäkuu,28,28,7,2025-7,2,Monday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4206,2025-07-08,2025,3,7,Heinäkuu,28,28,8,2025-7,3,Tuesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4207,2025-07-09,2025,3,7,Heinäkuu,28,28,9,2025-7,4,Wednesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4208,2025-07-10,2025,3,7,Heinäkuu,28,28,10,2025-7,5,Thursday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4209,2025-07-11,2025,3,7,Heinäkuu,28,28,11,2025-7,6,Friday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4210,2025-07-12,2025,3,7,Heinäkuu,28,28,12,2025-7,7,Saturday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,23,F,F
4211,2025-07-13,2025,3,7,Heinäkuu,28,28,13,2025-7,1,Sunday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,23,F,F
4212,2025-07-14,2025,3,7,Heinäkuu,29,29,14,2025-7,2,Monday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4213,2025-07-15,2025,3,7,Heinäkuu,29,29,15,2025-7,3,Tuesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4214,2025-07-16,2025,3,7,Heinäkuu,29,29,16,2025-7,4,Wednesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4215,2025-07-17,2025,3,7,Heinäkuu,29,29,17,2025-7,5,Thursday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4216,2025-07-18,2025,3,7,Heinäkuu,29,29,18,2025-7,6,Friday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4217,2025-07-19,2025,3,7,Heinäkuu,29,29,19,2025-7,7,Saturday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,23,F,F
4218,2025-07-20,2025,3,7,Heinäkuu,29,29,20,2025-7,1,Sunday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,23,F,F
4219,2025-07-21,2025,3,7,Heinäkuu,30,30,21,2025-7,2,Monday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4220,2025-07-22,2025,3,7,Heinäkuu,30,30,22,2025-7,3,Tuesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4221,2025-07-23,2025,3,7,Heinäkuu,30,30,23,2025-7,4,Wednesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4222,2025-07-24,2025,3,7,Heinäkuu,30,30,24,2025-7,5,Thursday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4223,2025-07-25,2025,3,7,Heinäkuu,30,30,25,2025-7,6,Friday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4224,2025-07-26,2025,3,7,Heinäkuu,30,30,26,2025-7,7,Saturday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,23,F,F
4225,2025-07-27,2025,3,7,Heinäkuu,30,30,27,2025-7,1,Sunday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,23,F,F
4226,2025-07-28,2025,3,7,Heinäkuu,31,31,28,2025-7,2,Monday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4227,2025-07-29,2025,3,7,Heinäkuu,31,31,29,2025-7,3,Tuesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4228,2025-07-30,2025,3,7,Heinäkuu,31,31,30,2025-7,4,Wednesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4229,2025-07-31,2025,3,7,Heinäkuu,31,31,31,2025-7,5,Thursday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,T
4230,2025-08-01,2025,3,8,Elokuu,31,31,1,2025-8,6,Friday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,T,F
4231,2025-08-02,2025,3,8,Elokuu,31,31,2,2025-8,7,Saturday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,0,0,21,F,F
4232,2025-08-03,2025,3,8,Elokuu,31,31,3,2025-8,1,Sunday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,0,0,21,F,F
4233,2025-08-04,2025,3,8,Elokuu,32,32,4,2025-8,2,Monday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4234,2025-08-05,2025,3,8,Elokuu,32,32,5,2025-8,3,Tuesday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4235,2025-08-06,2025,3,8,Elokuu,32,32,6,2025-8,4,Wednesday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4236,2025-08-07,2025,3,8,Elokuu,32,32,7,2025-8,5,Thursday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4237,2025-08-08,2025,3,8,Elokuu,32,32,8,2025-8,6,Friday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4238,2025-08-09,2025,3,8,Elokuu,32,32,9,2025-8,7,Saturday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,0,0,21,F,F
4239,2025-08-10,2025,3,8,Elokuu,32,32,10,2025-8,1,Sunday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,0,0,21,F,F
4240,2025-08-11,2025,3,8,Elokuu,33,33,11,2025-8,2,Monday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4241,2025-08-12,2025,3,8,Elokuu,33,33,12,2025-8,3,Tuesday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4242,2025-08-13,2025,3,8,Elokuu,33,33,13,2025-8,4,Wednesday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4243,2025-08-14,2025,3,8,Elokuu,33,33,14,2025-8,5,Thursday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4244,2025-08-15,2025,3,8,Elokuu,33,33,15,2025-8,6,Friday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4245,2025-08-16,2025,3,8,Elokuu,33,33,16,2025-8,7,Saturday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,0,0,21,F,F
4246,2025-08-17,2025,3,8,Elokuu,33,33,17,2025-8,1,Sunday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,0,0,21,F,F
4247,2025-08-18,2025,3,8,Elokuu,34,34,18,2025-8,2,Monday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4248,2025-08-19,2025,3,8,Elokuu,34,34,19,2025-8,3,Tuesday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4249,2025-08-20,2025,3,8,Elokuu,34,34,20,2025-8,4,Wednesday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4250,2025-08-21,2025,3,8,Elokuu,34,34,21,2025-8,5,Thursday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4251,2025-08-22,2025,3,8,Elokuu,34,34,22,2025-8,6,Friday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4252,2025-08-23,2025,3,8,Elokuu,34,34,23,2025-8,7,Saturday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,0,0,21,F,F
4253,2025-08-24,2025,3,8,Elokuu,34,34,24,2025-8,1,Sunday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,0,0,21,F,F
4254,2025-08-25,2025,3,8,Elokuu,35,35,25,2025-8,2,Monday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4255,2025-08-26,2025,3,8,Elokuu,35,35,26,2025-8,3,Tuesday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4256,2025-08-27,2025,3,8,Elokuu,35,35,27,2025-8,4,Wednesday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4257,2025-08-28,2025,3,8,Elokuu,35,35,28,2025-8,5,Thursday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4258,2025-08-29,2025,3,8,Elokuu,35,35,29,2025-8,6,Friday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,1,0,21,F,F
4259,2025-08-30,2025,3,8,Elokuu,35,35,30,2025-8,7,Saturday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,0,0,21,F,F
4260,2025-08-31,2025,3,8,Elokuu,35,35,31,2025-8,1,Sunday,False,31,0,0,0,5,5,10,11,1,2,23,6,24,5,0,0,0,0,0,0,0,21,F,T
4261,2025-09-01,2025,3,9,Syyskuu,36,36,1,2025-9,2,Monday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,T,F
4262,2025-09-02,2025,3,9,Syyskuu,36,36,2,2025-9,3,Tuesday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4263,2025-09-03,2025,3,9,Syyskuu,36,36,3,2025-9,4,Wednesday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4264,2025-09-04,2025,3,9,Syyskuu,36,36,4,2025-9,5,Thursday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4265,2025-09-05,2025,3,9,Syyskuu,36,36,5,2025-9,6,Friday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4266,2025-09-06,2025,3,9,Syyskuu,36,36,6,2025-9,7,Saturday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,22,F,F
4267,2025-09-07,2025,3,9,Syyskuu,36,36,7,2025-9,1,Sunday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,22,F,F
4268,2025-09-08,2025,3,9,Syyskuu,37,37,8,2025-9,2,Monday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4269,2025-09-09,2025,3,9,Syyskuu,37,37,9,2025-9,3,Tuesday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4270,2025-09-10,2025,3,9,Syyskuu,37,37,10,2025-9,4,Wednesday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4271,2025-09-11,2025,3,9,Syyskuu,37,37,11,2025-9,5,Thursday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4272,2025-09-12,2025,3,9,Syyskuu,37,37,12,2025-9,6,Friday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4273,2025-09-13,2025,3,9,Syyskuu,37,37,13,2025-9,7,Saturday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,22,F,F
4274,2025-09-14,2025,3,9,Syyskuu,37,37,14,2025-9,1,Sunday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,22,F,F
4275,2025-09-15,2025,3,9,Syyskuu,38,38,15,2025-9,2,Monday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4276,2025-09-16,2025,3,9,Syyskuu,38,38,16,2025-9,3,Tuesday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4277,2025-09-17,2025,3,9,Syyskuu,38,38,17,2025-9,4,Wednesday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4278,2025-09-18,2025,3,9,Syyskuu,38,38,18,2025-9,5,Thursday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4279,2025-09-19,2025,3,9,Syyskuu,38,38,19,2025-9,6,Friday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4280,2025-09-20,2025,3,9,Syyskuu,38,38,20,2025-9,7,Saturday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,22,F,F
4281,2025-09-21,2025,3,9,Syyskuu,38,38,21,2025-9,1,Sunday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,22,F,F
4282,2025-09-22,2025,3,9,Syyskuu,39,39,22,2025-9,2,Monday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4283,2025-09-23,2025,3,9,Syyskuu,39,39,23,2025-9,3,Tuesday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4284,2025-09-24,2025,3,9,Syyskuu,39,39,24,2025-9,4,Wednesday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4285,2025-09-25,2025,3,9,Syyskuu,39,39,25,2025-9,5,Thursday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4286,2025-09-26,2025,3,9,Syyskuu,39,39,26,2025-9,6,Friday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4287,2025-09-27,2025,3,9,Syyskuu,39,39,27,2025-9,7,Saturday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,22,F,F
4288,2025-09-28,2025,3,9,Syyskuu,39,39,28,2025-9,1,Sunday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,22,F,F
4289,2025-09-29,2025,3,9,Syyskuu,40,40,29,2025-9,2,Monday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,F
4290,2025-09-30,2025,3,9,Syyskuu,40,40,30,2025-9,3,Tuesday,False,30,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,22,F,T
4291,2025-10-01,2025,4,10,Lokakuu,40,40,1,2025-10,4,Wednesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,T,F
4292,2025-10-02,2025,4,10,Lokakuu,40,40,2,2025-10,5,Thursday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4293,2025-10-03,2025,4,10,Lokakuu,40,40,3,2025-10,6,Friday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4294,2025-10-04,2025,4,10,Lokakuu,40,40,4,2025-10,7,Saturday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,23,F,F
4295,2025-10-05,2025,4,10,Lokakuu,40,40,5,2025-10,1,Sunday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,23,F,F
4296,2025-10-06,2025,4,10,Lokakuu,41,41,6,2025-10,2,Monday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4297,2025-10-07,2025,4,10,Lokakuu,41,41,7,2025-10,3,Tuesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4298,2025-10-08,2025,4,10,Lokakuu,41,41,8,2025-10,4,Wednesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4299,2025-10-09,2025,4,10,Lokakuu,41,41,9,2025-10,5,Thursday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4300,2025-10-10,2025,4,10,Lokakuu,41,41,10,2025-10,6,Friday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4301,2025-10-11,2025,4,10,Lokakuu,41,41,11,2025-10,7,Saturday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,23,F,F
4302,2025-10-12,2025,4,10,Lokakuu,41,41,12,2025-10,1,Sunday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,23,F,F
4303,2025-10-13,2025,4,10,Lokakuu,42,42,13,2025-10,2,Monday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4304,2025-10-14,2025,4,10,Lokakuu,42,42,14,2025-10,3,Tuesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4305,2025-10-15,2025,4,10,Lokakuu,42,42,15,2025-10,4,Wednesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4306,2025-10-16,2025,4,10,Lokakuu,42,42,16,2025-10,5,Thursday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4307,2025-10-17,2025,4,10,Lokakuu,42,42,17,2025-10,6,Friday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4308,2025-10-18,2025,4,10,Lokakuu,42,42,18,2025-10,7,Saturday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,23,F,F
4309,2025-10-19,2025,4,10,Lokakuu,42,42,19,2025-10,1,Sunday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,0,0,23,F,F
4310,2025-10-20,2025,4,10,Lokakuu,43,43,20,2025-10,2,Monday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4311,2025-10-21,2025,4,10,Lokakuu,43,43,21,2025-10,3,Tuesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
4312,2025-10-22,2025,4,10,Lokakuu,43,43,22,2025-10,4,Wednesday,False,31,0,0,0,4,4,8,11,1,2,23,6,24,5,0,0,0,0,0,1,0,23,F,F
